"SWOT.Cats","Negotiation.phase","msg.number","Message"
"W II","IGC",1,"fisheries"
"W II","IGC",1,"discussed"
"W II","IGC",1,"undermine"
"W II","IGC",1,"existing"
"W II","IGC",1,"legal"
"W II","IGC",1,"instrumentst"
"O II","IGC",2,"strenghten"
"O II","IGC",2,"regional"
"O II","IGC",2,"sectoral"
"O II","IGC",2,"bodies"
"O II","IGC",2,"generate"
"O II","IGC",2,"cooperation"
"W II","IGC",3,"legal"
"W II","IGC",3,"governance"
"W II","IGC",3,"gaps"
"W II","IGC",3,"remain"
"W II","IGC",4,"limitations"
"W II","IGC",4,"existing"
"W II","IGC",4,"governance"
"W II","IGC",4,"framework"
"W II","IGC",4,"gaps"
"W II","IGC",4,"coverage"
"W II","IGC",4,"seas"
"W II","IGC",4,"activities"
"W I","IGC",5,"practical"
"W I","IGC",5,"function"
"W I","IGC",5,"scientific"
"W I","IGC",5,"technical"
"W I","IGC",5,"body"
"W I","IGC",5,"remains"
"W I","IGC",5,"elusive"
"O II","IGC",6,"strengthen"
"O II","IGC",6,"international"
"O II","IGC",6,"agreements"
"W II","IGC",7,"connection"
"W II","IGC",7,"coastal"
"W II","IGC",7,"abnj"
"W II","IGC",7,"reflected"
"S I","IGC",8,"convergence"
"S I","IGC",8,"science"
"S I","IGC",8,"traditional"
"S I","IGC",8,"knowledge"
"S I","IGC",8,"application"
"S I","IGC",8,"precautionary"
"S I","IGC",8,"approach"
"S I","IGC",8,"ecosystem"
"S I","IGC",8,"approach"
"S I","IGC",8,"basis"
"S I","IGC",8,"identified"
"S I","IGC",8,"proposals"
"S I","IGC",8,"formulated"
"S III","IGC",9,"inclusion"
"S III","IGC",9,"provisions"
"S III","IGC",9,"adjacent"
"S III","IGC",9,"coastal"
"S III","IGC",9,"provided"
"S I","IGC",10,"references"
"S I","IGC",10,"relevant"
"S I","IGC",10,"traditional"
"S I","IGC",10,"knowledge"
"W II","IGC",11,"current"
"W II","IGC",11,"decides"
"W II","IGC",11,"reach"
"W II","IGC",11,"substantive"
"W II","IGC",11,"matters"
"W II","IGC",11,"consensus"
"O II","IGC",12,"build"
"O II","IGC",12,"addressing"
"O II","IGC",12,"based"
"O II","IGC",12,"management"
"O II","IGC",12,"cross"
"O II","IGC",12,"sectoral"
"O II","IGC",12,"sector"
"O II","IGC",12,"based"
"O III","IGC",13,"abnj"
"O III","IGC",13,"protected"
"O III","IGC",13,"networked"
"O III","IGC",13,"create"
"O III","IGC",13,"stepping"
"O III","IGC",13,"stones"
"O III","IGC",13,"facilitate"
"O III","IGC",13,"species"
"O III","IGC",13,"ecosystem"
"O III","IGC",13,"migration"
"W V","IGC",14,"negotiations"
"W V","IGC",14,"covered"
"W V","IGC",14,"forms"
"W V","IGC",14,"explicit"
"W V","IGC",14,"criteria"
"W V","IGC",14,"broad"
"W V","IGC",14,"participation"
"W V","IGC",14,"active"
"W V","IGC",14,"involvement"
"S II","IGC",15,"primary"
"S II","IGC",15,"goal"
"S II","IGC",15,"support"
"S II","IGC",15,"international"
"S II","IGC",15,"standard"
"S II","IGC",15,"behaviour"
"S II","IGC",15,"norm"
"S II","IGC",15,"irresponsible"
"S II","IGC",15,"harmful"
"S II","IGC",15,"exploitation"
"S II","IGC",15,"marine"
"S II","IGC",15,"biodiversity"
"S II","IGC",15,"abnj"
"W I","IGC",16,"questions"
"W I","IGC",16,"establishment"
"W I","IGC",16,"ordination"
"W I","IGC",16,"scales"
"W I","IGC",16,"governance"
"W I","IGC",16,"abmts"
"W I","IGC",16,"including"
"W I","IGC",16,"mpas"
"W I","IGC",16,"remain"
"W I","IGC",16,"unanswered"
"S II","IGC",17,"actors"
"S II","IGC",17,"exhaust"
"S II","IGC",17,"effort"
"S II","IGC",17,"reach"
"S II","IGC",17,"substantive"
"S II","IGC",17,"matters"
"S II","IGC",17,"consensus"
"W II","IGC",18,"indigenous"
"W II","IGC",18,"peoples"
"W II","IGC",18,"local"
"W II","IGC",18,"communities"
"W II","IGC",18,"iplcs"
"W II","IGC",18,"underrepresented"
"W II","IGC",18,"debate"
"W II","IGC",18,"governance"
"W II","IGC",18,"abnj"
"S II","IGC",19,"duty"
"S II","IGC",19,"cooperate"
"S II","IGC",19,"substantive"
"S II","IGC",19,"obligation"
"S II","IGC",19,"central"
"S III","IGC",20,"parties"
"S III","IGC",20,"ensure"
"S III","IGC",20,"activities"
"S III","IGC",20,"abmts"
"S III","IGC",20,"conducted"
"S III","IGC",20,"consistently"
"S III","IGC",20,"decisions"
"S III","IGC",20,"adopted"
"S I","IGC",21,"commitment"
"S I","IGC",21,"chm"
"S I","IGC",21,"principle"
"S I","IGC",21,"developing"
"S I","IGC",21,"evident"
"S I","IGC",21,"issue"
"S I","IGC",21,"specific"
"S I","IGC",21,"discussions"
"S I","IGC",21,"revised"
"S I","IGC",21,"text"
"S I","IGC",21,"includes"
"O II","IGC",22,"unprecedented"
"O II","IGC",22,"possibilities"
"O II","IGC",22,"bilateral"
"O II","IGC",22,"regional"
"O II","IGC",22,"cooperation"
"O II","IGC",22,"identification"
"O II","IGC",22,"design"
"O II","IGC",22,"management"
"O II","IGC",22,"sites"
"O II","IGC",22,"resolution"
"O II","IGC",22,"mapping"
"O III","IGC",23,"instrument"
"O III","IGC",23,"enable"
"O III","IGC",23,"creation"
"O III","IGC",23,"highly"
"O III","IGC",23,"protected"
"O III","IGC",23,"mpas"
"O III","IGC",23,"safeguard"
"O III","IGC",23,"vulnerable"
"O III","IGC",23,"habitats"
"O III","IGC",23,"wildlife"
"O III","IGC",23,"promote"
"O III","IGC",23,"ecosystem"
"O III","IGC",23,"resilience"
"O II","IGC",24,"potential"
"O II","IGC",24,"strengthen"
"O II","IGC",24,"complement"
"O II","IGC",24,"existing"
"O II","IGC",24,"instruments"
"O II","IGC",24,"support"
"O II","IGC",24,"organizations"
"O II","IGC",24,"protecting"
"O II","IGC",24,"marine"
"O II","IGC",24,"ecosystem"
"O V","IGC",25,"capacity"
"O V","IGC",25,"address"
"O V","IGC",25,"issues"
"O V","IGC",25,"governance"
"O V","IGC",25,"seas"
"O V","IGC",25,"enhance"
"O V","IGC",25,"implementation"
"O V","IGC",25,"informed"
"O V","IGC",25,"coordinated"
"O V","IGC",25,"decisions"
"O V","IGC",25,"sustainable"
"O V","IGC",25,"marine"
"O V","IGC",25,"resources"
"O V","IGC",25,"i.e"
"O V","IGC",25,"marine"
"O V","IGC",25,"spatial"
"O V","IGC",25,"planning"
"O V","IGC",25,"including"
"O V","IGC",25,"tools"
"O V","IGC",25,"data"
"O V","IGC",25,"dynamic"
"O V","IGC",25,"management"
"O II","IGC",26,"benefit"
"O II","IGC",26,"vulneralble"
"O II","IGC",26,"marine"
"O II","IGC",26,"ecosystems"
"O II","IGC",26,"vme"
"O II","IGC",26,"development"
"O II","IGC",26,"regional"
"O II","IGC",26,"plans"
"O II","IGC",26,"standardized"
"O II","IGC",26,"assessment"
"O II","IGC",26,"approaches"
"O II","IGC",26,"harmonization"
"O II","IGC",26,"wide"
"O II","IGC",26,"range"
"O II","IGC",26,"party"
"O II","IGC",26,"agreements"
"S VI","IGC",27,"openess"
"S VI","IGC",27,"inclusion"
"S VI","IGC",27,"reviewing"
"S VI","IGC",27,"priorities"
"S VI","IGC",27,"developing"
"S VI","IGC",27,"parties"
"S VI","IGC",27,"terms"
"S VI","IGC",27,"capacity"
"S VI","IGC",27,"building"
"S VI","IGC",27,"transfer"
"S VI","IGC",27,"marine"
"S VI","IGC",27,"technology"
"W I","IGC",28,"undermine"
"W I","IGC",28,"context"
"W I","IGC",28,"reveals"
"W I","IGC",28,"soft"
"W I","IGC",28,"terms"
"W I","IGC",28,"level"
"W I","IGC",28,"precision"
"W I","IGC",28,"obligation"
"W I","IGC",28,"delegation"
"W I","IGC",28,"found"
"W I","IGC",28,"instrument"
"W I","IGC",29,"clarification"
"W I","IGC",29,"principles"
"W I","IGC",29,"unclos"
"W I","IGC",29,"freedom"
"W I","IGC",29,"seas"
"W I","IGC",29,"responsibility"
"W I","IGC",29,"protect"
"W I","IGC",29,"preserve"
"W I","IGC",29,"marine"
"W I","IGC",29,"environment"
"W I","IGC",29,"suit"
"W I","IGC",29,"circumstances"
"S III","IGC",30,"draft"
"S III","IGC",30,"text"
"S III","IGC",30,"specific"
"S III","IGC",30,"objectives"
"S III","IGC",30,"abmts"
"S III","IGC",30,"include"
"S III","IGC",30,"rehabilitating"
"S III","IGC",30,"restoring"
"S III","IGC",30,"biodiversity"
"S III","IGC",30,"ecosystems"
"S III","IGC",30,"enhancing"
"S III","IGC",30,"productivity"
"S III","IGC",30,"health"
"S III","IGC",30,"building"
"S III","IGC",30,"resilience"
"S III","IGC",30,"stressors"
"S III","IGC",30,"including"
"S III","IGC",30,"related"
"S III","IGC",30,"climate"
"S III","IGC",30,"change"
"S III","IGC",30,"ocean"
"S III","IGC",30,"acidification"
"S III","IGC",30,"marine"
"S III","IGC",30,"pollution"
"O II","IGC",31,"equalize"
"O II","IGC",31,"fisheries"
"O II","IGC",31,"benefits"
"O II","IGC",31,"distribution"
"O II","IGC",31,"low"
"O II","IGC",31,"income"
"O II","IGC",32,"treaty"
"O II","IGC",32,"process"
"O II","IGC",32,"opportunity"
"O II","IGC",32,"create"
"O II","IGC",32,"empowered"
"O II","IGC",32,"international"
"O II","IGC",32,"organization"
"O II","IGC",32,"dedicated"
"O II","IGC",32,"holistic"
"O II","IGC",32,"approach"
"O II","IGC",32,"protecting"
"O II","IGC",32,"preserving"
"O II","IGC",32,"ocean"
"O II","IGC",32,"life"
"O II","IGC",32,"services"
"O II","IGC",32,"humankind"
"W III","IGC",33,"elements"
"W III","IGC",33,"package"
"W III","IGC",33,"consideration"
"W III","IGC",33,"require"
"W III","IGC",33,"institutional"
"W III","IGC",33,"responses"
"O II","IGC",34,"ensure"
"O II","IGC",34,"sectoral"
"O II","IGC",34,"activities"
"O II","IGC",34,"abnj"
"O II","IGC",34,"managed"
"O II","IGC",34,"equitably"
"O II","IGC",34,"direct"
"O II","IGC",34,"economic"
"O II","IGC",34,"activity"
"S I","IGC",35,"unclos"
"S I","IGC",35,"guidance"
"S I","IGC",35,"confirming"
"S I","IGC",35,"impose"
"S I","IGC",35,"additional"
"S I","IGC",35,"obligations"
"S I","IGC",35,"respect"
"S I","IGC",35,"protection"
"S I","IGC",35,"preservation"
"S I","IGC",35,"marine"
"S I","IGC",35,"environment"
"S II","IGC",36,"implementation"
"S II","IGC",36,"consent"
"S II","IGC",36,"existing"
"S II","IGC",36,"bodies"
"S II","IGC",36,"ensure"
"S II","IGC",36,"undermining"
"S II","IGC",36,"conflict"
"S III","IGC",37,"parties"
"S III","IGC",37,"affirmative"
"S III","IGC",37,"duty"
"S III","IGC",37,"ensure"
"S III","IGC",37,"activities"
"S III","IGC",37,"jurisdiction"
"S III","IGC",37,"control"
"S III","IGC",37,"conducted"
"S III","IGC",37,"manner"
"S III","IGC",37,"significant"
"S III","IGC",37,"adverse"
"S III","IGC",37,"impacts"
"S III","IGC",37,"threats"
"S III","IGC",37,"due"
"S III","IGC",37,"transboundary"
"S III","IGC",37,"pollution"
"O V","IGC",38,"concept"
"O V","IGC",38,"maritime"
"O V","IGC",38,"policy"
"O V","IGC",38,"provide"
"O V","IGC",38,"direction"
"O V","IGC",38,"utilization"
"O V","IGC",38,"preservation"
"W I","IGC",39,"definition"
"W I","IGC",39,"mpas"
"S II","IGC",40,"recognition"
"S II","IGC",40,"iportance"
"S II","IGC",40,"equitable"
"S II","IGC",40,"transparent"
"S II","IGC",40,"stakeholder"
"S II","IGC",40,"engagement"
"S II","IGC",40,"participation"
"O VI","PrepCom",41,"develop"
"O VI","PrepCom",41,"logistics"
"O VI","PrepCom",41,"surrounding"
"O VI","PrepCom",41,"capacity"
"O VI","PrepCom",41,"building"
"O VI","PrepCom",41,"financial"
"O VI","PrepCom",41,"mechanisms"
"O VI","PrepCom",41,"developing"
"O VI","PrepCom",41,"countries"
"O VI","PrepCom",41,"sids"
"O III","PrepCom",42,"promote"
"O III","PrepCom",42,"fast"
"O III","PrepCom",42,"action"
"O III","PrepCom",42,"global"
"O III","PrepCom",42,"plastic"
"O III","PrepCom",42,"management"
"W II","PrepCom",43,"solve"
"W II","PrepCom",43,"freedom"
"W II","PrepCom",43,"seas"
"W II","PrepCom",43,"issue"
"W II","PrepCom",43,"support"
"W II","PrepCom",43,"implementing"
"W II","PrepCom",43,"mpas"
"W II","PrepCom",43,"abnj"
"W II","PrepCom",43,"unwilling"
"W II","PrepCom",43,"accept"
"W II","PrepCom",43,"designations"
"W II","PrepCom",43,"bound"
"S VI","PrepCom",44,"ensure"
"S VI","PrepCom",44,"developing"
"S VI","PrepCom",44,"countries"
"S VI","PrepCom",44,"capacity"
"S VI","PrepCom",44,"actions"
"S VI","PrepCom",44,"conservation"
"S VI","PrepCom",44,"biological"
"S VI","PrepCom",44,"diversity"
"S VI","PrepCom",44,"abnj"
"S II","PrepCom",45,"embracing"
"S II","PrepCom",45,"rfmos"
"S II","PrepCom",45,"key"
"S II","PrepCom",45,"institutions"
"S II","PrepCom",45,"represents"
"S II","PrepCom",45,"strong"
"S II","PrepCom",45,"possibility"
"S II","PrepCom",45,"cooperation"
"O I","PrepCom",46,"term"
"O I","PrepCom",46,"undermine"
"O I","PrepCom",46,"broad"
"O I","PrepCom",46,"positive"
"O I","PrepCom",46,"interpretation"
"O I","PrepCom",46,"strengthen"
"O I","PrepCom",46,"role"
"O I","PrepCom",46,"existing"
"O I","PrepCom",46,"institutions"
"O II","PrepCom",47,"clarify"
"O II","PrepCom",47,"relationship"
"O II","PrepCom",47,"unclos"
"O II","PrepCom",47,"antarctic"
"O II","PrepCom",47,"treaty"
"O II","PrepCom",47,"system"
"S II","PrepCom",48,"coastal"
"S II","PrepCom",48,"required"
"S II","PrepCom",48,"due"
"S II","PrepCom",48,"regard"
"S II","PrepCom",48,"rights"
"S II","PrepCom",48,"obligations"
"S II","PrepCom",48,"carrying"
"S II","PrepCom",48,"activities"
"S II","PrepCom",48,"abnj"
"O III","PrepCom",49,"identify"
"O III","PrepCom",49,"lessons"
"O III","PrepCom",49,"previous"
"O III","PrepCom",49,"planning"
"O III","PrepCom",49,"negotiation"
"O III","PrepCom",49,"processes"
"O III","PrepCom",49,"establish"
"O III","PrepCom",49,"mpas"
"O III","PrepCom",49,"abnj"
"W I","PrepCom",50,"understand"
"W I","PrepCom",50,"term"
"W I","PrepCom",50,"undermine"
"W I","PrepCom",50,"remarkably"
"W I","PrepCom",50,"effects"
"S II","PrepCom",51,"unclos"
"S II","PrepCom",51,"framework"
"S II","PrepCom",51,"international"
"S II","PrepCom",51,"cooperation"
"S II","PrepCom",51,"scientific"
"S II","PrepCom",51,"research"
"S II","PrepCom",51,"development"
"S II","PrepCom",51,"transfer"
"S II","PrepCom",51,"technology"
"S I","PrepCom",52,"principle"
"S I","PrepCom",52,"responsibility"
"S I","PrepCom",52,"stewards"
"S I","PrepCom",52,"global"
"S I","PrepCom",52,"marine"
"S I","PrepCom",52,"environment"
"S I","PrepCom",52,"core"
"S I","PrepCom",52,"operating"
"S I","PrepCom",52,"principle"
"S I","PrepCom",53,"mechanisms"
"S I","PrepCom",53,"consideration"
"S I","PrepCom",53,"coastal"
"S I","PrepCom",53,"interfere"
"S I","PrepCom",53,"rights"
"W III","PrepCom",54,"address"
"W III","PrepCom",54,"conservation"
"W III","PrepCom",54,"sustainable"
"W III","PrepCom",54,"marine"
"W III","PrepCom",54,"biodiversity"
"W III","PrepCom",54,"whilst"
"W III","PrepCom",54,"time"
"W III","PrepCom",54,"undermine"
"W III","PrepCom",54,"current"
"W III","PrepCom",54,"fisheries"
"W III","PrepCom",54,"governance"
"W III","PrepCom",54,"framework"
"S II","PrepCom",55,"governance"
"S II","PrepCom",55,"approach"
"S II","PrepCom",55,"coordination"
"S II","PrepCom",55,"integration"
"S II","PrepCom",55,"abnj"
"S II","PrepCom",55,"whilst"
"S II","PrepCom",55,"remaining"
"S II","PrepCom",55,"sufficiently"
"S II","PrepCom",55,"flexible"
"S II","PrepCom",55,"respond"
"S II","PrepCom",55,"involved"
"O III","PrepCom",56,"strengthen"
"O III","PrepCom",56,"revive"
"O III","PrepCom",56,"regional"
"O III","PrepCom",56,"institutions"
"O III","PrepCom",56,"initiatives"
"O III","PrepCom",56,"biodiversity"
"O III","PrepCom",56,"conservation"
"O III","PrepCom",56,"national"
"O III","PrepCom",56,"jurisdiction"
"O II","PrepCom",57,"institutional"
"O II","PrepCom",57,"task"
"O II","PrepCom",57,"force"
"O II","PrepCom",57,"develop"
"O II","PrepCom",57,"coordinat"
"O II","PrepCom",57,"common"
"O II","PrepCom",57,"approaches"
"O II","PrepCom",57,"establishment"
"O II","PrepCom",57,"implementation"
"O II","PrepCom",57,"elements"
"O II","PrepCom",57,"programmes"
"O II","PrepCom",57,"scientific"
"O II","PrepCom",57,"criteria"
"O II","PrepCom",57,"monitoring"
"O II","PrepCom",57,"schemes"
"O II","PrepCom",57,"management"
"O II","PrepCom",57,"plans"
"W I","PrepCom",58,"questions"
"W I","PrepCom",58,"remain"
"W I","PrepCom",58,"development"
"W I","PrepCom",58,"deal"
"W I","PrepCom",58,"existing"
"W I","PrepCom",58,"arrangements"
"W I","PrepCom",59,"concept"
"W I","PrepCom",59,"abnj"
"W I","PrepCom",59,"defined"
"W I","PrepCom",59,"unclos"
"W I","PrepCom",59,"instrument"
"W I","PrepCom",59,"ilbi"
"W I","PrepCom",60,"inclusion"
"W I","PrepCom",60,"impacts"
"W I","PrepCom",60,"fisheries"
"W I","PrepCom",60,"biodiversity"
"W I","PrepCom",60,"question"
"W I","PrepCom",61,"single"
"W I","PrepCom",61,"universally"
"W I","PrepCom",61,"recognized"
"W I","PrepCom",61,"notion"
"W I","PrepCom",61,"mpa"
"W I","PrepCom",61,"related"
"W I","PrepCom",61,"concepts"
"W I","PrepCom",61,"definitions"
"O III","PrepCom",62,"ensure"
"O III","PrepCom",62,"species"
"O III","PrepCom",62,"habitat"
"O III","PrepCom",62,"conservation"
"O III","PrepCom",62,"integrated"
"S III","PrepCom",63,"delegations"
"S III","PrepCom",63,"agreed"
"S III","PrepCom",63,"poorly"
"S III","PrepCom",63,"regulated"
"S III","PrepCom",63,"fishing"
"S III","PrepCom",63,"main"
"S III","PrepCom",63,"threat"
"S III","PrepCom",63,"marine"
"S III","PrepCom",63,"biodiversity"
"S III","PrepCom",63,"abnj"
"O I","PrepCom",64,"enhance"
"O I","PrepCom",64,"scientific"
"O I","PrepCom",64,"exploration"
"O I","PrepCom",64,"research"
"O I","PrepCom",64,"knowledge"
"S VI","PrepCom",65,"development"
"S VI","PrepCom",65,"indonesia"
"S VI","PrepCom",65,"fair"
"S VI","PrepCom",65,"share"
"S VI","PrepCom",65,"marine"
"S VI","PrepCom",65,"resources"
"S II","PrepCom",66,"abmts"
"S II","PrepCom",66,"including"
"S II","PrepCom",66,"mpas"
"S II","PrepCom",66,"ensure"
"S II","PrepCom",66,"conservation"
"S II","PrepCom",66,"carry"
"S II","PrepCom",66,"implications"
"S II","PrepCom",66,"diverse"
"S II","PrepCom",66,"range"
"S II","PrepCom",66,"activities"
"S II","PrepCom",66,"encompassing"
"S II","PrepCom",66,"fisheries"
"S II","PrepCom",66,"sector"
"S II","PrepCom",66,"seabed"
"S II","PrepCom",66,"mining"
"S II","PrepCom",66,"pharmaceutical"
"S II","PrepCom",66,"research"
"S II","PrepCom",66,"focused"
"S II","PrepCom",66,"mgrs"
"S II","PrepCom",66,"maritime"
"S II","PrepCom",66,"cargo"
"S II","PrepCom",66,"shipping"
"S VI","PrepCom",67,"efforts"
"S VI","PrepCom",67,"promote"
"S VI","PrepCom",67,"participation"
"S VI","PrepCom",67,"sids"
"S VI","PrepCom",67,"ldcs"
"S VI","PrepCom",67,"negotiations"
"S VI","PrepCom",67,"including"
"S VI","PrepCom",67,"voluntary"
"S VI","PrepCom",67,"trust"
"S VI","PrepCom",67,"fund"
"S VI","PrepCom",67,"support"
"S VI","PrepCom",67,"attendance"
"S VI","PrepCom",67,"countries"
"S III","BBNJ WG",68,"coordination"
"S III","BBNJ WG",68,"establish"
"S III","BBNJ WG",68,"mpas"
"S III","BBNJ WG",68,"existing"
"S III","BBNJ WG",68,"mechanisms"
"S III","BBNJ WG",68,"organizations"
"S II","BBNJ WG",69,"replace"
"S II","BBNJ WG",69,"rfmos"
"S II","BBNJ WG",69,"directly"
"S II","BBNJ WG",69,"regulate"
"S II","BBNJ WG",69,"fisheries"
"O II","BBNJ WG",70,"incorporate"
"O II","BBNJ WG",70,"measures"
"O II","BBNJ WG",70,"compliance"
"O II","BBNJ WG",70,"control"
"O II","BBNJ WG",71,"fill"
"O II","BBNJ WG",71,"existing"
"O II","BBNJ WG",71,"gaps"
"O II","BBNJ WG",71,"strengthen"
"O II","BBNJ WG",71,"effectiveness"
"O II","BBNJ WG",71,"regional"
"O II","BBNJ WG",71,"organizations"
"O II","BBNJ WG",71,"address"
"O II","BBNJ WG",71,"abnj"
"O II","BBNJ WG",71,"issues"
"S I","BBNJ WG",72,"provide"
"S I","BBNJ WG",72,"ground"
"S I","BBNJ WG",72,"build"
"S I","BBNJ WG",72,"global"
"S I","BBNJ WG",72,"consensus"
"S I","BBNJ WG",72,"conservation"
"S I","BBNJ WG",72,"sustainable"
"S I","BBNJ WG",72,"biological"
"S I","BBNJ WG",72,"diversity"
"S I","BBNJ WG",72,"abnj"
"O I","BBNJ WG",73,"operationalize"
"O I","BBNJ WG",73,"management"
"O I","BBNJ WG",73,"principles"
"O I","BBNJ WG",73,"ecosystem"
"O I","BBNJ WG",73,"based"
"O I","BBNJ WG",73,"precautionary"
"O I","BBNJ WG",73,"management"
"S I","BBNJ WG",74,"multiple"
"S I","BBNJ WG",74,"reasons"
"S I","BBNJ WG",74,"objectives"
"S I","BBNJ WG",74,"including"
"S I","BBNJ WG",74,"abmts"
"S I","BBNJ WG",74,"conservation"
"S I","BBNJ WG",74,"biodiversity"
"S I","BBNJ WG",74,"abnj"
"S I","BBNJ WG",74,"highlighted"
"S III","BBNJ WG",75,"recognition"
"S III","BBNJ WG",75,"determine"
"S III","BBNJ WG",75,"legal"
"S III","BBNJ WG",75,"basis"
"S III","BBNJ WG",75,"designating"
"S III","BBNJ WG",75,"mpas"
"S III","BBNJ WG",75,"consistent"
"S III","BBNJ WG",75,"unclos"
"W III","BBNJ WG",76,"start"
"W III","BBNJ WG",76,"implement"
"W III","BBNJ WG",76,"party"
"W III","BBNJ WG",76,"entered"
"W III","BBNJ WG",76,"force"
"O II","BBNJ WG",77,"obtain"
"O II","BBNJ WG",77,"broad"
"O II","BBNJ WG",77,"international"
"O II","BBNJ WG",77,"support"
"O II","BBNJ WG",77,"provisions"
"O II","BBNJ WG",77,"mpa"
"O II","BBNJ WG",77,"networks"
"O I","BBNJ WG",78,"incorporate"
"O I","BBNJ WG",78,"operationalise"
"O I","BBNJ WG",78,"modern"
"O I","BBNJ WG",78,"management"
"O I","BBNJ WG",78,"principles"
"O I","BBNJ WG",78,"precaution"
"O I","BBNJ WG",78,"ecosystem"
"O I","BBNJ WG",78,"based"
"O I","BBNJ WG",78,"management"
"O I","BBNJ WG",78,"integration"
"S I","BBNJ WG",79,"mpas"
"S I","BBNJ WG",79,"highlighted"
"S I","BBNJ WG",79,"key"
"S I","BBNJ WG",79,"conservation"
"S I","BBNJ WG",79,"tool"
"S I","BBNJ WG",79,"marine"
"S I","BBNJ WG",79,"protection"
"S I","BBNJ WG",79,"abnj"
"T II","BBNJ WG",80,"divisions"
"T II","BBNJ WG",80,"opinion"
"T II","BBNJ WG",80,"exist"
"T II","BBNJ WG",80,"countries"
"T II","BBNJ WG",80,"effective"
"T II","BBNJ WG",80,"governance"
"O II","IGC",81,"complement"
"O II","IGC",81,"conservation"
"O II","IGC",81,"aspects"
"O II","IGC",81,"rmfos"
"T II","IGC",82,"economic"
"T II","IGC",82,"prevailing"
"T II","IGC",82,"exploitation"
"T II","IGC",82,"mesopelagic"
"T II","IGC",82,"fish"
"T II","IGC",83,"shipping"
"T II","IGC",83,"mining"
"T II","IGC",83,"governed"
"T II","IGC",83,"global"
"T II","IGC",83,"level"
"T II","IGC",83,"obligations"
"T II","IGC",83,"mechanisms"
"T II","IGC",83,"cooperating"
"T II","IGC",83,"sectoral"
"T II","IGC",83,"governance"
"T II","IGC",83,"bodies"
"O IV","IGC",84,"improve"
"O IV","IGC",84,"development"
"O IV","IGC",84,"abmt"
"O IV","IGC",84,"proposals"
