"SWOT","Negotiation.phase","msg.number","Message"
"T","BBNJ WG",456,"conservation"
"T","BBNJ WG",456,"management"
"T","BBNJ WG",456,"governance"
"T","BBNJ WG",456,"principles"
"T","BBNJ WG",456,"institutional"
"T","BBNJ WG",456,"framework"
"T","BBNJ WG",456,"implementation"
"T","BBNJ WG",456,"addressed"
"O","BBNJ WG",457,"include"
"O","BBNJ WG",457,"modern"
"O","BBNJ WG",457,"governance"
"O","BBNJ WG",457,"principles"
"O","BBNJ WG",457,"ecosystem"
"O","BBNJ WG",457,"approach"
"O","BBNJ WG",457,"precautionary"
"O","BBNJ WG",457,"principle"
"O","BBNJ WG",457,"transparency"
"O","BBNJ WG",457,"participation"
"O","BBNJ WG",457,"decision"
"O","BBNJ WG",457,"marking"
"O","BBNJ WG",457,"processes"
"O","BBNJ WG",457,"reflecting"
"O","BBNJ WG",457,"legal"
"O","BBNJ WG",457,"governance"
"O","BBNJ WG",457,"considerations"
"O","BBNJ WG",458,"provide"
"O","BBNJ WG",458,"common"
"O","BBNJ WG",458,"overarching"
"O","BBNJ WG",458,"principles"
"O","BBNJ WG",458,"objectives"
"O","BBNJ WG",458,"process"
"O","BBNJ WG",458,"review"
"O","BBNJ WG",458,"implementation"
"O","BBNJ WG",458,"progress"
"O","IGC",459,"promotion"
"O","IGC",459,"inclusive"
"O","IGC",459,"terminology"
"O","IGC",459,"reflects"
"O","IGC",459,"diverse"
"O","IGC",459,"knowledge"
"O","IGC",459,"systems"
"O","IGC",459,"stakeholder"
"O","IGC",459,"values"
"O","IGC",459,"enhance"
"O","IGC",459,"support"
"O","IGC",459,"science"
"O","IGC",459,"based"
"O","IGC",459,"approaches"
"W","IGC",460,"scattered"
"W","IGC",460,"references"
"W","IGC",460,"cooperation"
"W","IGC",460,"coordination"
"W","IGC",460,"lacks"
"W","IGC",460,"provision"
"W","IGC",460,"relevant"
"W","IGC",460,"modalities"
"T","IGC",461,"underlying"
"T","IGC",461,"criteria"
"T","IGC",461,"justify"
"T","IGC",461,"designating"
"T","IGC",461,"abmts"
"T","IGC",461,"mpas"
"T","IGC",461,"continued"
"T","IGC",461,"disagreement"
"T","IGC",461,"including"
"T","IGC",461,"climate"
"T","IGC",461,"change"
"T","IGC",461,"ocean"
"T","IGC",461,"acidification"
"W","IGC",462,"draft"
"W","IGC",462,"text"
"W","IGC",462,"include"
"W","IGC",462,"textured"
"W","IGC",462,"rules"
"W","IGC",462,"responsiveness"
"W","IGC",462,"accommodate"
"W","IGC",462,"challenges"
"W","IGC",462,"strengths"
"W","IGC",462,"stakeholders"
"T","IGC",463,"management"
"T","IGC",463,"measures"
"T","IGC",463,"seas"
"T","IGC",463,"mpas"
"T","IGC",463,"restrict"
"T","IGC",463,"seas"
"T","IGC",463,"freedoms"
"T","IGC",463,"legally"
"T","IGC",463,"bind"
"T","IGC",463,"contracting"
"T","IGC",463,"parties"
"O","IGC",464,"sids"
"O","IGC",464,"central"
"O","IGC",464,"successful"
"O","IGC",464,"outcome"
"O","IGC",464,"due"
"O","IGC",464,"dependence"
"O","IGC",464,"environmental"
"O","IGC",464,"services"
"O","IGC",465,"options"
"O","IGC",465,"organs"
"O","IGC",465,"including"
"O","IGC",465,"decision"
"O","IGC",465,"body"
"O","IGC",465,"forum"
"O","IGC",465,"scientific"
"O","IGC",465,"technical"
"O","IGC",465,"body"
"O","IGC",465,"subsidiary"
"O","IGC",465,"bodies"
"O","IGC",465,"secretariat"
"O","IGC",466,"establish"
"O","IGC",466,"system"
"O","IGC",466,"governance"
"O","IGC",466,"guidance"
"O","IGC",466,"existing"
"O","IGC",466,"institutions"
"O","IGC",466,"creates"
"O","IGC",466,"defining"
"O","IGC",466,"powers"
"O","IGC",466,"decision"
"O","IGC",466,"rules"
"O","IGC",466,"establishing"
"O","IGC",466,"procedures"
"O","IGC",466,"adopt"
"O","IGC",466,"amend"
"O","IGC",466,"substantive"
"O","IGC",466,"rules"
"O","IGC",466,"providing"
"O","IGC",466,"methods"
"O","IGC",466,"resolve"
"O","IGC",466,"disputes"
"O","PrepCom",467,"include"
"O","PrepCom",467,"social"
"O","PrepCom",467,"science"
"O","PrepCom",467,"science"
"O","PrepCom",467,"advisory"
"O","PrepCom",467,"process"
"O","PrepCom",467,"start"
"O","PrepCom",468,"explicitly"
"O","PrepCom",468,"provide"
"O","PrepCom",468,"aspect"
"O","PrepCom",468,"due"
"O","PrepCom",468,"regard"
"O","PrepCom",468,"achieve"
"O","PrepCom",468,"proportionate"
"O","PrepCom",468,"burden"
"O","PrepCom",468,"sharing"
"O","PrepCom",468,"developed"
"O","PrepCom",468,"developing"
"O","PrepCom",469,"repeating"
"O","PrepCom",469,"content"
"O","PrepCom",469,"unclos"
"O","PrepCom",469,"relation"
"O","PrepCom",469,"continental"
"O","PrepCom",469,"shelf"
"O","PrepCom",469,"creating"
"O","PrepCom",469,"workable"
"O","PrepCom",469,"system"
"O","PrepCom",469,"avoid"
"O","PrepCom",469,"unnecessary"
"O","PrepCom",469,"conflicts"
"O","PrepCom",470,"subsidiary"
"O","PrepCom",470,"mechanism"
"O","PrepCom",470,"empower"
"O","PrepCom",470,"global"
"O","PrepCom",470,"body"
"O","PrepCom",470,"decision"
"O","PrepCom",470,"abmts"
"O","PrepCom",470,"including"
"O","PrepCom",470,"mpas"
"O","PrepCom",470,"competent"
"O","PrepCom",470,"rfmo"
"T","PrepCom",471,"wide"
"T","PrepCom",471,"range"
"T","PrepCom",471,"activities"
"T","PrepCom",471,"abnj"
"T","PrepCom",471,"difficult"
"T","PrepCom",471,"identify"
"T","PrepCom",471,"accommodate"
"T","PrepCom",471,"relevant"
"T","PrepCom",471,"stakeholders"
"O","PrepCom",472,"create"
"O","PrepCom",472,"compatibility"
"O","PrepCom",472,"measures"
"O","PrepCom",472,"pacific"
"O","PrepCom",472,"island"
"O","PrepCom",472,"countries"
"O","PrepCom",472,"achieve"
"O","PrepCom",472,"balance"
"O","PrepCom",472,"biodiversity"
"O","PrepCom",472,"conservation"
"T","PrepCom",473,"consensus"
"T","PrepCom",473,"lacking"
"T","PrepCom",473,"principle"
"T","PrepCom",473,"common"
"T","PrepCom",473,"heritage"
"T","PrepCom",473,"mankind"
"T","PrepCom",473,"freedom"
"T","PrepCom",473,"seas"
"T","PrepCom",473,"applied"
"T","PrepCom",473,"water"
"T","PrepCom",473,"column"
"O","PrepCom",474,"adopt"
"O","PrepCom",474,"guidelines"
"O","PrepCom",474,"promote"
"O","PrepCom",474,"abmts"
"O","PrepCom",474,"vulnerable"
"O","PrepCom",474,"marine"
"O","PrepCom",474,"ecosystems"
"O","PrepCom",475,"expand"
"O","PrepCom",475,"mandate"
"O","PrepCom",475,"existing"
"O","PrepCom",475,"sectoral"
"O","PrepCom",475,"organizations"
"O","PrepCom",475,"adopt"
"O","PrepCom",475,"abmt"
"O","PrepCom",475,"measures"
"O","PrepCom",476,"enhance"
"O","PrepCom",476,"capacity"
"O","PrepCom",476,"rfmos"
"T","PrepCom",477,"capacity"
"T","PrepCom",477,"building"
"T","PrepCom",477,"transfer"
"T","PrepCom",477,"marine"
"T","PrepCom",477,"technology"
"T","PrepCom",477,"low"
"T","PrepCom",477,"priority"
"O","BBNJ WG",478,"explain"
"O","BBNJ WG",478,"detail"
"O","BBNJ WG",478,"requirements"
"O","BBNJ WG",478,"mpa"
"O","BBNJ WG",478,"decision"
"O","BBNJ WG",478,"processes"
"O","BBNJ WG",478,"putting"
"O","BBNJ WG",478,"identification"
"O","BBNJ WG",478,"specific"
"O","BBNJ WG",478,"measures"
"O","BBNJ WG",478,"adopted"
"O","BBNJ WG",478,"legal"
"O","BBNJ WG",478,"effects"
"O","BBNJ WG",478,"mpa"
"O","BBNJ WG",479,"build"
"O","BBNJ WG",479,"consensus"
"O","BBNJ WG",479,"achieve"
"O","BBNJ WG",479,"ecology"
"O","BBNJ WG",479,"equity"
"O","BBNJ WG",479,"elements"
"O","BBNJ WG",479,"package"
"O","BBNJ WG",479,"deal"
"O","BBNJ WG",480,"fix"
"O","BBNJ WG",480,"current"
"O","BBNJ WG",480,"lack"
"O","BBNJ WG",480,"cooperation"
"O","BBNJ WG",480,"coordination"
"O","BBNJ WG",480,"coherency"
"O","BBNJ WG",480,"consistency"
"O","BBNJ WG",480,"global"
"O","BBNJ WG",480,"sectoral"
"O","BBNJ WG",480,"regional"
"O","BBNJ WG",480,"regimes"
"W","IGC",481,"trump"
"W","IGC",481,"regional"
"W","IGC",481,"instruments"
"W","IGC",481,"bodies"
"W","IGC",481,"act"
"W","IGC",481,"gap"
"W","IGC",481,"filler"
"T","IGC",482,"questions"
"T","IGC",482,"designate"
"T","IGC",482,"abmts"
"T","IGC",482,"mpas"
"T","IGC",482,"relevant"
"T","IGC",482,"instruments"
"T","IGC",482,"bodies"
"T","IGC",482,"exist"
"T","IGC",482,"lacking"
"T","IGC",482,"coordination"
"O","IGC",483,"provisions"
"O","IGC",483,"include"
"O","IGC",483,"specific"
"O","IGC",483,"guidelines"
"O","IGC",483,"achieve"
"O","IGC",483,"principles"
"O","IGC",483,"previously"
"O","IGC",483,"stated"
"T","IGC",484,"instrument"
"T","IGC",484,"secure"
"T","IGC",484,"widespread"
"T","IGC",484,"acceptance"
"O","IGC",485,"scientific"
"O","IGC",485,"knowledge"
"O","IGC",485,"expert"
"O","IGC",485,"opinion"
"O","IGC",485,"addressed"
"O","IGC",485,"directly"
"O","IGC",485,"including"
"O","IGC",485,"provisions"
"O","IGC",485,"remedying"
"O","IGC",485,"restoring"
"O","IGC",485,"marine"
"O","IGC",485,"environmental"
"O","IGC",485,"damage"
"T","IGC",486,"views"
"T","IGC",486,"genetic"
"T","IGC",486,"material"
"T","IGC",486,"living"
"T","IGC",486,"resources"
"T","IGC",486,"permeated"
"T","IGC",486,"process"
"T","IGC",486,"complicates"
"T","IGC",486,"institutional"
"T","IGC",486,"structure"
"O","IGC",487,"enable"
"O","IGC",487,"address"
"O","IGC",487,"issues"
"O","IGC",487,"purposive"
"O","IGC",487,"rational"
"O","IGC",487,"manner"
"O","IGC",487,"ad"
"O","IGC",487,"hoc"
"O","IGC",487,"approach"
"O","PrepCom",488,"include"
"O","PrepCom",488,"management"
"O","PrepCom",488,"plans"
"O","PrepCom",488,"abmt"
"O","PrepCom",488,"mpa"
"O","PrepCom",488,"planning"
"O","PrepCom",488,"start"
"O","PrepCom",488,"including"
"O","PrepCom",488,"monitoring"
"O","PrepCom",488,"enforcement"
"O","PrepCom",488,"plans"
"O","PrepCom",488,"linked"
"O","PrepCom",488,"technologies"
"O","PrepCom",488,"transparency"
"T","PrepCom",489,"concept"
"T","PrepCom",489,"adjacency"
"T","PrepCom",489,"employed"
"T","PrepCom",489,"context"
"T","PrepCom",489,"fisheries"
"T","PrepCom",489,"elaborated"
"T","PrepCom",489,"concept"
"T","PrepCom",489,"compatibility"
"T","PrepCom",489,"context"
"T","PrepCom",489,"fish"
"T","PrepCom",489,"stocks"
"O","PrepCom",490,"elucidate"
"O","PrepCom",490,"expectations"
"O","PrepCom",490,"coastal"
"O","PrepCom",490,"flag"
"O","PrepCom",490,"operating"
"O","PrepCom",490,"continental"
"O","PrepCom",490,"shelf"
"T","PrepCom",491,"environmentally"
"T","PrepCom",491,"oriented"
"T","PrepCom",491,"proposed"
"T","PrepCom",491,"approach"
"T","PrepCom",491,"rfmos"
"T","PrepCom",491,"unwilling"
"T","PrepCom",491,"negotiate"
"T","PrepCom",491,"agree"
"T","PrepCom",491,"treaty"
"T","PrepCom",491,"provisions"
"T","PrepCom",492,"undermining"
"T","PrepCom",492,"existing"
"T","PrepCom",492,"structures"
"T","PrepCom",492,"slow"
"T","PrepCom",492,"process"
"O","PrepCom",493,"strengthen"
"O","PrepCom",493,"systems"
"O","PrepCom",493,"global"
"O","PrepCom",493,"scientific"
"O","PrepCom",493,"capacity"
"O","PrepCom",493,"development"
"O","PrepCom",493,"technology"
"O","PrepCom",493,"transfer"
"O","PrepCom",494,"integrate"
"O","PrepCom",494,"questions"
"O","PrepCom",494,"related"
"O","PrepCom",494,"regulation"
"O","PrepCom",494,"international"
"O","PrepCom",494,"fisheries"
"O","PrepCom",495,"enable"
"O","PrepCom",495,"expand"
"O","PrepCom",495,"regional"
"O","PrepCom",495,"seas"
"O","PrepCom",495,"organizations"
"O","PrepCom",496,"promote"
"O","PrepCom",496,"sharing"
"O","PrepCom",496,"practices"
"O","PrepCom",496,"exchange"
"O","PrepCom",496,"rfmos"
"O","PrepCom",496,"identify"
"O","PrepCom",496,"pathways"
"O","PrepCom",496,"conservation"
"O","PrepCom",496,"sustainable"
"O","PrepCom",496,"ensuring"
"O","PrepCom",496,"timely"
"O","PrepCom",496,"cooperative"
"O","PrepCom",496,"responses"
"O","PrepCom",496,"international"
"O","PrepCom",496,"pressures"
"T","PrepCom",497,"divergence"
"T","PrepCom",497,"oecd"
"T","PrepCom",497,"sids"
"T","PrepCom",497,"ldcs"
"T","PrepCom",497,"mgrs"
"T","PrepCom",497,"abmts"
"T","PrepCom",497,"package"
"T","PrepCom",497,"elements"
"T","PrepCom",497,"suggests"
"T","PrepCom",497,"potential"
"T","PrepCom",497,"challenge"
"T","PrepCom",497,"consensus"
"T","BBNJ WG",498,"excluding"
"T","BBNJ WG",498,"fishing"
"T","BBNJ WG",498,"activities"
"T","BBNJ WG",498,"scope"
"T","BBNJ WG",498,"makes"
"T","BBNJ WG",498,"sense"
"O","BBNJ WG",499,"guiding"
"O","BBNJ WG",499,"principles"
"O","BBNJ WG",499,"establish"
"O","BBNJ WG",499,"mpas"
"O","BBNJ WG",499,"conduct"
"O","BBNJ WG",499,"eias"
"O","BBNJ WG",500,"prevent"
"O","BBNJ WG",500,"duplication"
"O","BBNJ WG",500,"effort"
"O","BBNJ WG",500,"enhancing"
"O","BBNJ WG",500,"exchange"
"O","BBNJ WG",500,"practices"
"O","BBNJ WG",500,"information"
"O","BBNJ WG",500,"regional"
"O","BBNJ WG",500,"sectoral"
"O","BBNJ WG",500,"organizations"
"W","IGC",501,"main"
"W","IGC",501,"question"
"W","IGC",501,"remains"
"W","IGC",501,"role"
"W","IGC",501,"overarching"
"W","IGC",501,"arrangement"
"W","IGC",501,"complementary"
"W","IGC",501,"respective"
"W","IGC",501,"regional"
"W","IGC",501,"bodies"
"W","IGC",501,"mechanisms"
"O","IGC",502,"procedural"
"O","IGC",502,"flexibility"
"O","IGC",502,"achieved"
"O","IGC",502,"review"
"O","IGC",502,"mechanisms"
"O","IGC",502,"ensuring"
"O","IGC",502,"measures"
"O","IGC",502,"tools"
"O","IGC",502,"chosen"
"O","IGC",502,"effective"
"O","IGC",502,"support"
"O","IGC",502,"adaptability"
"O","IGC",503,"aim"
"O","IGC",503,"bolster"
"O","IGC",503,"provisions"
"O","IGC",503,"unclos"
"O","IGC",503,"liability"
"O","IGC",503,"compensation"
"O","IGC",503,"achieve"
"O","IGC",503,"purposes"
"O","IGC",503,"avoid"
"O","IGC",503,"minimize"
"O","IGC",503,"restore"
"O","IGC",503,"compensate"
"O","IGC",503,"damage"
"O","IGC",503,"marine"
"O","IGC",503,"biodiversity"
"T","IGC",504,"undermine"
"T","IGC",504,"existing"
"T","IGC",504,"relevant"
"T","IGC",504,"legal"
"T","IGC",504,"instruments"
"T","IGC",504,"frameworks"
"T","IGC",504,"relevant"
"T","IGC",504,"global"
"T","IGC",504,"regional"
"T","IGC",504,"sectoral"
"T","IGC",504,"bodies"
"O","IGC",505,"creation"
"O","IGC",505,"decision"
"O","IGC",505,"body"
"O","IGC",505,"scientific"
"O","IGC",505,"technical"
"O","IGC",505,"body"
"O","IGC",505,"secretariat"
"O","PrepCom",506,"implement"
"O","PrepCom",506,"equitable"
"O","PrepCom",506,"transparent"
"O","PrepCom",506,"stakeholder"
"O","PrepCom",506,"engagement"
"O","PrepCom",506,"participation"
"O","PrepCom",506,"design"
"O","PrepCom",506,"designation"
"O","PrepCom",506,"abmts"
"O","PrepCom",506,"mpas"
"O","PrepCom",506,"including"
"O","PrepCom",506,"wide"
"O","PrepCom",506,"range"
"O","PrepCom",506,"user"
"O","PrepCom",506,"communities"
"O","PrepCom",506,"scientific"
"O","PrepCom",506,"community"
"O","PrepCom",506,"public"
"O","PrepCom",507,"set"
"O","PrepCom",507,"environmental"
"O","PrepCom",507,"obligations"
"O","PrepCom",507,"apply"
"O","PrepCom",507,"activities"
"O","PrepCom",507,"including"
"O","PrepCom",507,"obligations"
"O","PrepCom",507,"assess"
"O","PrepCom",507,"environmental"
"O","PrepCom",507,"impacts"
"O","PrepCom",507,"activities"
"O","PrepCom",507,"notify"
"O","PrepCom",507,"consult"
"O","PrepCom",507,"affected"
"O","PrepCom",507,"undertaking"
"O","PrepCom",507,"activities"
"O","PrepCom",507,"possibility"
"O","PrepCom",507,"harm"
"O","PrepCom",507,"marine"
"O","PrepCom",507,"environment"
"T","PrepCom",508,"consensus"
"T","PrepCom",508,"difficult"
"T","PrepCom",508,"achieve"
"T","PrepCom",508,"feasibility"
"T","PrepCom",508,"establish"
"T","PrepCom",508,"central"
"T","PrepCom",508,"mechanism"
"T","PrepCom",509,"parameters"
"T","PrepCom",509,"governance"
"T","PrepCom",509,"principle"
"T","PrepCom",509,"cooperation"
"T","PrepCom",509,"specifications"
"T","PrepCom",509,"applicability"
"O","PrepCom",510,"match"
"O","PrepCom",510,"existing"
"O","PrepCom",510,"marine"
"O","PrepCom",510,"technology"
"O","PrepCom",510,"resources"
"O","PrepCom",510,"current"
"O","PrepCom",510,"regions"
"O","PrepCom",511,"develop"
"O","PrepCom",511,"collaborative"
"O","PrepCom",511,"institutional"
"O","PrepCom",511,"mechanisms"
"O","PrepCom",511,"integrate"
"O","PrepCom",511,"fisheries"
"O","PrepCom",511,"environmental"
"O","PrepCom",511,"activities"
"O","PrepCom",512,"clarify"
"O","PrepCom",512,"elaborate"
"O","PrepCom",512,"unclos"
"O","PrepCom",512,"duty"
"O","PrepCom",512,"cooperate"
"O","PrepCom",513,"payments"
"O","PrepCom",513,"balancing"
"O","PrepCom",513,"costs"
"O","PrepCom",513,"benefits"
"O","PrepCom",513,"stakeholder"
"O","PrepCom",513,"ensure"
"O","PrepCom",513,"acceptance"
"O","PrepCom",513,"compliance"
"T","PrepCom",514,"mismatch"
"T","PrepCom",514,"timeframes"
"T","PrepCom",514,"economic"
"T","PrepCom",514,"loss"
"T","PrepCom",514,"mpas"
"T","PrepCom",514,"implementation"
"T","PrepCom",514,"benefits"
"T","PrepCom",514,"exploitation"
"T","PrepCom",514,"mgrs"
"T","BBNJ WG",515,"difficulty"
"T","BBNJ WG",515,"apply"
"T","BBNJ WG",515,"measures"
"O","BBNJ WG",516,"create"
"O","BBNJ WG",516,"stronger"
"O","BBNJ WG",516,"vertical"
"O","BBNJ WG",516,"horizontal"
"O","BBNJ WG",516,"linkages"
"O","BBNJ WG",516,"regional"
"O","BBNJ WG",516,"environmental"
"O","BBNJ WG",516,"protection"
"O","BBNJ WG",516,"frameworks"
"O","BBNJ WG",516,"global"
"O","BBNJ WG",516,"regional"
"O","BBNJ WG",516,"bodies"
"O","BBNJ WG",516,"sectoral"
"O","BBNJ WG",516,"responsibilities"
"O","BBNJ WG",517,"establish"
"O","BBNJ WG",517,"compliance"
"O","BBNJ WG",517,"commission"
"O","BBNJ WG",517,"charged"
"O","BBNJ WG",517,"reviewing"
"O","BBNJ WG",517,"performance"
"O","BBNJ WG",517,"rfmos"
"O","BBNJ WG",517,"regional"
"O","BBNJ WG",517,"entities"
"O","BBNJ WG",517,"enhance"
"O","BBNJ WG",517,"implementation"
"W","IGC",518,"relevant"
"W","IGC",518,"measures"
"W","IGC",518,"stating"
"W","IGC",518,"parties"
"W","IGC",518,"promote"
"W","IGC",518,"coherence"
"W","IGC",518,"complementarity"
"W","IGC",518,"establishment"
"W","IGC",518,"abmts"
"W","IGC",518,"including"
"W","IGC",518,"mpas"
"O","IGC",519,"cop"
"O","IGC",519,"settled"
"O","IGC",519,"composed"
"O","IGC",519,"technical"
"O","IGC",519,"scientific"
"O","IGC",519,"body"
"O","IGC",519,"representativies"
"O","IGC",519,"regional"
"O","IGC",519,"international"
"O","IGC",519,"organizations"
"O","IGC",520,"establish"
"O","IGC",520,"linkages"
"O","IGC",520,"project"
"O","IGC",520,"strategic"
"O","IGC",520,"eia"
"O","IGC",520,"reporting"
"O","IGC",520,"monitoring"
"O","IGC",520,"provisions"
"O","IGC",520,"future"
"O","IGC",520,"liability"
"O","IGC",520,"mechanism"
"O","IGC",521,"build"
"O","IGC",521,"model"
"O","IGC",521,"reflect"
"O","IGC",521,"modern"
"O","IGC",521,"principles"
"O","IGC",521,"precautionary"
"O","IGC",521,"approach"
"O","IGC",521,"specific"
"O","IGC",521,"articles"
"O","IGC",521,"annexes"
"O","IGC",521,"articulating"
"O","IGC",521,"requirements"
"O","IGC",521,"guidelines"
"T","PrepCom",522,"coastal"
"T","PrepCom",522,"sovereign"
"T","PrepCom",522,"rights"
"T","PrepCom",522,"resources"
"T","PrepCom",522,"continental"
"T","PrepCom",522,"shelf"
"T","PrepCom",522,"resources"
"T","PrepCom",522,"found"
"T","PrepCom",522,"water"
"T","PrepCom",522,"column"
"T","PrepCom",522,"national"
"T","PrepCom",522,"jurisdiction"
"T","PrepCom",522,"legal"
"T","PrepCom",522,"separation"
"T","PrepCom",522,"responsibility"
"T","PrepCom",522,"creates"
"T","PrepCom",522,"practical"
"T","PrepCom",522,"effectiveness"
"T","PrepCom",522,"conservation"
"T","PrepCom",522,"abnj"
"T","PrepCom",523,"fisheries"
"T","PrepCom",523,"directly"
"T","PrepCom",523,"included"
"O","PrepCom",524,"create"
"O","PrepCom",524,"integrated"
"O","PrepCom",524,"cross"
"O","PrepCom",524,"sectoral"
"O","PrepCom",524,"system"
"O","PrepCom",524,"oceans"
"O","PrepCom",524,"governance"
"O","PrepCom",524,"abnj"
"O","PrepCom",524,"globally"
"O","PrepCom",524,"southern"
"O","PrepCom",524,"hemisphere"
"O","PrepCom",525,"advance"
"O","PrepCom",525,"set"
"O","PrepCom",525,"cross"
"O","PrepCom",525,"cutting"
"O","PrepCom",525,"governance"
"O","PrepCom",525,"principles"
"O","PrepCom",525,"promote"
"O","PrepCom",525,"integration"
"O","PrepCom",525,"shaping"
"O","PrepCom",525,"conduct"
"O","PrepCom",525,"rfmos"
"O","PrepCom",525,"institutions"
"O","PrepCom",526,"establish"
"O","PrepCom",526,"conservation"
"O","PrepCom",526,"governance"
"O","PrepCom",526,"principles"
"T","PrepCom",527,"information"
"T","PrepCom",527,"asymmetries"
"T","PrepCom",527,"lack"
"T","PrepCom",527,"monitoring"
"T","PrepCom",527,"enforcement"
"T","PrepCom",527,"exploited"
"T","PrepCom",527,"parties"
"T","PrepCom",527,"short"
"T","PrepCom",527,"term"
"T","PrepCom",527,"gains"
"T","PrepCom",528,"lack"
"T","PrepCom",528,"scientific"
"T","PrepCom",528,"capacity"
"T","PrepCom",528,"ldcs"
"T","PrepCom",528,"sids"
"T","PrepCom",528,"advise"
"T","PrepCom",528,"delegations"
"T","PrepCom",528,"governments"
"O","BBNJ WG",529,"provide"
"O","BBNJ WG",529,"regular"
"O","BBNJ WG",529,"process"
"O","BBNJ WG",529,"reviewing"
"O","BBNJ WG",529,"effectiveness"
"O","BBNJ WG",529,"unclos"
"O","BBNJ WG",529,"related"
"O","BBNJ WG",529,"agreements"
"O","BBNJ WG",529,"provide"
"O","BBNJ WG",529,"consistency"
"W","IGC",530,"deprived"
"W","IGC",530,"supremacy"
"W","IGC",530,"significant"
"W","IGC",530,"coordinating"
"W","IGC",530,"role"
"W","IGC",530,"regional"
"W","IGC",530,"model"
"W","IGC",530,"set"
"W","IGC",530,"model"
"O","IGC",531,"stakeholders"
"O","IGC",531,"nominate"
"O","IGC",531,"experts"
"O","IGC",531,"recomendations"
"O","IGC",531,"based"
"O","IGC",531,"scientific"
"O","IGC",531,"priorities"
"O","IGC",531,"political"
"O","IGC",532,"focused"
"O","IGC",532,"prevention"
"O","IGC",532,"deterrence"
"O","IGC",532,"basis"
"O","IGC",532,"polluter"
"O","IGC",532,"pay"
"O","IGC",532,"environmental"
"O","IGC",532,"damage"
"O","IGC",532,"cost"
"O","IGC",532,"remediation"
"O","IGC",532,"measures"
"O","IGC",533,"address"
"O","IGC",533,"gap"
"O","IGC",533,"unclos"
"O","IGC",533,"parties"
"O","IGC",533,"effect"
"O","IGC",533,"principle"
"O","IGC",533,"protecting"
"O","IGC",533,"biodiversity"
"O","IGC",533,"marine"
"O","IGC",533,"environment"
"O","IGC",533,"applicable"
"O","IGC",533,"sectors"
"O","IGC",533,"regions"
"T","PrepCom",534,"overlap"
"T","PrepCom",534,"existing"
"T","PrepCom",534,"mandate"
"T","PrepCom",534,"rfmos"
"T","PrepCom",535,"decentralized"
"T","PrepCom",535,"approach"
"T","PrepCom",535,"leaves"
"T","PrepCom",535,"answer"
"T","PrepCom",535,"fisheries"
"T","PrepCom",535,"integrated"
"T","PrepCom",535,"future"
"T","PrepCom",535,"regime"
"O","PrepCom",536,"establish"
"O","PrepCom",536,"systematic"
"O","PrepCom",536,"approach"
"O","PrepCom",536,"mpa"
"O","PrepCom",536,"network"
"O","PrepCom",536,"creation"
"T","PrepCom",537,"weak"
"T","PrepCom",537,"implementing"
"T","PrepCom",537,"result"
"T","PrepCom",537,"continuation"
"T","PrepCom",537,"status"
"T","PrepCom",537,"quo"
"T","PrepCom",537,"negligible"
"T","PrepCom",537,"net"
"T","PrepCom",537,"gains"
"T","PrepCom",537,"losses"
"T","PrepCom",537,"stakeholder"
"T","PrepCom",538,"connectivity"
"T","PrepCom",538,"marine"
"T","PrepCom",538,"systems"
"T","PrepCom",538,"means"
"T","PrepCom",538,"management"
"T","PrepCom",538,"abnj"
"T","PrepCom",538,"spillover"
"T","PrepCom",538,"effects"
"T","PrepCom",538,"exclusive"
"T","PrepCom",538,"economic"
"T","PrepCom",538,"zones"
"T","PrepCom",538,"sovereign"
"T","PrepCom",538,"diverge"
"O","BBNJ WG",539,"set"
"O","BBNJ WG",539,"requirements"
"O","BBNJ WG",539,"rfmo"
"O","BBNJ WG",539,"flag"
"O","BBNJ WG",539,"performance"
"O","BBNJ WG",539,"accountability"
"W","IGC",540,"tension"
"W","IGC",540,"comprehensive"
"W","IGC",540,"undermining"
"W","IGC",540,"existing"
"W","IGC",540,"instruments"
"W","IGC",540,"frameworks"
"W","IGC",540,"bodies"
"W","IGC",540,"evident"
"O","IGC",541,"ensure"
"O","IGC",541,"traditonal"
"O","IGC",541,"knowledge"
"O","IGC",541,"incorporated"
"O","IGC",541,"process"
"O","IGC",542,"include"
"O","IGC",542,"specific"
"O","IGC",542,"provisions"
"O","IGC",542,"restoration"
"O","IGC",543,"empower"
"O","IGC",543,"decision"
"O","IGC",543,"body"
"O","IGC",543,"body"
"O","IGC",543,"establish"
"O","IGC",543,"seas"
"O","IGC",543,"mpas"
"O","IGC",543,"approve"
"O","IGC",543,"eias"
"O","IGC",543,"aid"
"O","IGC",543,"robust"
"O","IGC",543,"scientific"
"O","IGC",543,"committee"
"O","IGC",543,"secretariat"
"O","IGC",543,"coordinate"
"O","IGC",543,"consultation"
"O","IGC",543,"process"
"T","PrepCom",544,"undermining"
"T","PrepCom",544,"existing"
"T","PrepCom",544,"relevant"
"T","PrepCom",544,"legal"
"T","PrepCom",544,"instruments"
"T","PrepCom",544,"frameworks"
"T","PrepCom",544,"relevant"
"T","PrepCom",544,"global"
"T","PrepCom",544,"regional"
"T","PrepCom",544,"sectoral"
"T","PrepCom",544,"bodies"
"T","PrepCom",544,"solve"
"T","PrepCom",544,"issues"
"T","PrepCom",544,"related"
"T","PrepCom",544,"fisheries"
"T","PrepCom",545,"existing"
